customer_id,order_id,order_date,revenue
2718,24070,2024-06-20,21.18
2718,24069,2024-07-09,22.31
2718,24068,2024-08-21,22.03
2718,24067,2024-08-31,20.5
2719,24092,2024-09-29,235.15
2719,24091,2024-11-04,193.58
2719,24090,2025-01-06,197.97
2719,24089,2025-01-16,193.85
2719,24088,2025-01-27,240.02
2719,24087,2025-03-28,245.67
2719,24086,2025-04-24,225.28
2719,24085,2025-04-29,192.15
2719,24084,2025-05-18,195.35
2719,24083,2025-08-24,216.66
2719,24082,2025-08-25,190.06
2719,24081,2025-09-07,162.96
2719,24080,2025-11-07,214.76
2719,24079,2025-11-12,267.85
2719,24078,2025-11-17,189.88
2719,24077,2025-12-18,176.39
2719,24076,2026-01-19,155.51
2719,24075,2026-01-29,215.24
2719,24074,2026-02-11,210.73
2719,24073,2026-02-21,181.38
2719,24072,2026-03-11,241.77
2719,24071,2026-03-14,263.15
2720,24098,2024-09-09,43.34
2720,24097,2024-10-23,38.47
2720,24096,2025-06-02,34.18
2720,24095,2025-07-11,40.51
2720,24094,2025-09-10,31.09
2720,24093,2025-11-15,47.17
2721,24101,2024-08-21,36.02
2721,24100,2025-04-20,36.33
2721,24099,2025-12-24,38.37
2722,24106,2024-06-03,67.44
2722,24105,2024-06-28,76.8
2722,24104,2024-08-05,93.11
2722,24103,2025-01-16,74.03
2722,24102,2025-01-24,88.96
2723,24112,2024-10-28,95.96
2723,24111,2024-11-13,62.95
2723,24110,2025-05-15,70.96
2723,24109,2025-08-20,84.44
2723,24108,2025-09-04,61.58
2723,24107,2025-11-12,84.38
2724,24117,2024-11-18,75.08
2724,24116,2025-06-06,81.91
2724,24115,2025-11-23,86.13
2724,24114,2025-11-25,74.66
2724,24113,2026-03-03,77.21
2725,24126,2024-11-08,44.66
2725,24125,2024-11-21,45.22
2725,24124,2025-01-05,35.71
2725,24123,2025-06-23,69.63
2725,24122,2025-08-05,42.31
2725,24121,2025-08-17,44.14
2725,24120,2025-09-24,48.87
2725,24119,2025-12-31,34.74
2725,24118,2026-01-27,49.62
2726,24137,2024-04-12,62.6
2726,24136,2024-05-05,57.92
2726,24135,2024-05-30,56.88
2726,24134,2024-06-25,50.76
2726,24133,2024-07-03,73.17
2726,24132,2024-09-08,78.19
2726,24131,2024-11-02,56.46
2726,24130,2025-01-12,73.12
2726,24129,2025-02-18,49.92
2726,24128,2025-02-28,59.46
2726,24127,2025-03-08,55.24
2727,24147,2024-07-19,108.91
2727,24146,2024-09-25,104.22
2727,24145,2024-10-29,78.15
2727,24144,2025-01-04,101.04
2727,24143,2025-01-08,102.34
2727,24142,2025-01-16,114.54
2727,24141,2025-02-13,113.72
2727,24140,2025-05-06,85.54
2727,24139,2025-07-12,82.28
2727,24138,2025-09-08,89.16
2728,24155,2024-10-15,71.72
2728,24154,2024-11-04,85.92
2728,24153,2025-03-15,73.79
2728,24152,2025-04-10,73.05
2728,24151,2025-07-06,89.71
2728,24150,2025-11-07,104.01
2728,24149,2025-11-19,73.63
2728,24148,2026-01-02,90.31
2729,24158,2024-11-28,68.16
2729,24157,2025-03-18,55.81
2729,24156,2025-07-24,63.69
2730,24159,2024-04-26,23.11
2731,24196,2024-10-15,157.32
2731,24195,2024-10-27,261.02
2731,24194,2024-10-31,150.95
2731,24193,2024-11-03,205.55
2731,24192,2024-11-05,218.82
2731,24191,2024-11-19,136.55
2731,24190,2024-12-21,156.12
2731,24189,2024-12-31,175.07
2731,24188,2025-02-24,165.71
2731,24187,2025-03-15,190.84
2731,24186,2025-04-08,208.61
2731,24185,2025-04-13,125.4
2731,24184,2025-04-22,173.24
2731,24183,2025-06-21,196.55
2731,24182,2025-06-27,188.97
2731,24181,2025-07-12,195.77
2731,24180,2025-07-30,162.87
2731,24179,2025-08-14,232.71
2731,24178,2025-08-24,192.81
2731,24177,2025-08-29,219.44
2731,24176,2025-09-08,165.08
2731,24175,2025-09-11,193.29
2731,24174,2025-09-25,157.24
2731,24173,2025-10-21,209.5
2731,24172,2025-10-27,226.75
2731,24171,2025-11-08,162.85
2731,24170,2025-11-10,177.62
2731,24169,2025-11-15,224.39
2731,24168,2026-01-23,197.14
2731,24167,2026-01-24,150.55
2731,24166,2026-01-30,208.63
2731,24165,2026-02-02,135.16
2731,24164,2026-02-09,185.45
2731,24163,2026-02-14,162.6
2731,24162,2026-02-21,265.85
2731,24161,2026-02-22,229.0
2731,24160,2026-02-24,204.93
2732,24204,2025-03-10,104.19
2732,24203,2025-04-22,125.66
2732,24202,2025-05-04,67.23
2732,24201,2025-05-14,89.2
2732,24200,2025-05-23,112.24
2732,24199,2025-09-26,104.0
2732,24198,2025-10-11,109.94
2732,24197,2025-12-12,101.05
2733,24209,2024-09-23,30.81
2733,24208,2025-01-27,26.0
2733,24207,2025-05-16,32.76
2733,24206,2025-10-22,38.45
2733,24205,2025-11-14,30.47
2734,24211,2024-12-23,48.52
2734,24210,2025-07-25,90.72
2735,24224,2024-09-15,87.06
2735,24223,2024-09-16,81.09
2735,24222,2024-10-01,86.53
2735,24221,2024-11-30,83.21
2735,24220,2025-02-06,80.69
2735,24219,2025-02-08,96.25
2735,24218,2025-06-04,82.33
2735,24217,2025-07-19,89.4
2735,24216,2025-10-13,81.03
2735,24215,2025-10-25,81.85
2735,24214,2025-11-30,85.94
2735,24213,2026-01-20,98.16
2735,24212,2026-01-23,112.94
2736,24228,2024-10-03,47.85
2736,24227,2025-06-25,45.12
2736,24226,2025-08-06,40.1
2736,24225,2025-12-12,53.78
2737,24243,2024-09-27,74.88
2737,24242,2024-10-04,80.89
2737,24241,2024-10-12,70.06
2737,24240,2024-10-17,55.26
2737,24239,2025-01-03,62.04
2737,24238,2025-03-07,86.03
2737,24237,2025-05-31,79.17
2737,24236,2025-07-02,91.89
2737,24235,2025-08-12,69.13
2737,24234,2025-10-09,79.14
2737,24233,2025-10-25,53.77
2737,24232,2025-10-29,83.85
2737,24231,2025-11-09,59.66
2737,24230,2025-12-24,67.61
2737,24229,2026-02-08,83.0
2738,24247,2024-09-27,89.24
2738,24246,2024-10-29,75.85
2738,24245,2025-06-13,72.53
2738,24244,2025-12-03,100.28
2739,24255,2024-04-15,67.09
2739,24254,2024-06-05,71.55
2739,24253,2024-08-12,70.99
2739,24252,2024-08-17,64.57
2739,24251,2024-11-20,79.03
2739,24250,2025-01-04,76.44
2739,24249,2025-01-09,73.07
2739,24248,2025-03-04,67.9
2740,24257,2024-11-11,62.24
2740,24256,2025-05-08,66.4
2741,24269,2024-10-16,48.82
2741,24268,2024-10-19,49.4
2741,24267,2024-10-20,54.05
2741,24266,2024-12-20,48.54
2741,24265,2025-03-15,51.21
2741,24264,2025-04-28,30.71
2741,24263,2025-07-22,42.6
2741,24262,2025-07-23,53.65
2741,24261,2025-07-24,54.46
2741,24260,2025-10-27,61.11
2741,24259,2026-01-07,48.78
2741,24258,2026-02-24,49.37
2742,24272,2024-08-04,52.7
2742,24271,2024-08-17,69.31
2742,24270,2025-06-09,58.25
2743,24291,2024-08-29,155.71
2743,24290,2024-09-18,131.57
2743,24289,2024-09-28,136.39
2743,24288,2024-11-05,157.81
2743,24287,2025-01-20,145.75
2743,24286,2025-02-03,127.29
2743,24285,2025-02-04,128.9
2743,24284,2025-03-29,134.46
2743,24283,2025-04-25,161.9
2743,24282,2025-07-19,152.98
2743,24281,2025-08-20,120.49
2743,24280,2025-09-06,90.97
2743,24279,2025-09-25,112.92
2743,24278,2025-10-08,148.16
2743,24277,2025-10-09,162.12
2743,24276,2026-01-07,96.87
2743,24275,2026-01-16,127.62
2743,24274,2026-02-15,111.41
2743,24273,2026-02-17,136.5
2744,24302,2024-08-21,67.53
2744,24301,2024-08-29,63.83
2744,24300,2024-08-31,62.93
2744,24299,2024-09-28,61.34
2744,24298,2024-11-30,62.3
2744,24297,2024-12-01,70.92
2744,24296,2024-12-26,65.17
2744,24295,2025-03-15,67.08
2744,24294,2025-03-24,56.52
2744,24293,2025-04-04,79.33
2744,24292,2025-06-18,65.4
2745,24305,2024-09-14,38.32
2745,24304,2024-11-25,40.99
2745,24303,2025-08-26,34.07
2746,24311,2024-05-10,69.31
2746,24310,2024-05-18,88.35
2746,24309,2024-07-15,86.4
2746,24308,2024-11-22,76.4
2746,24307,2025-01-17,105.85
2746,24306,2025-02-22,85.6
2747,24325,2024-08-16,48.9
2747,24324,2024-12-09,51.85
2747,24323,2024-12-20,32.42
2747,24322,2024-12-24,64.19
2747,24321,2024-12-29,43.33
2747,24320,2025-01-12,49.16
2747,24319,2025-02-19,45.74
2747,24318,2025-04-20,55.15
2747,24317,2025-05-10,67.54
2747,24316,2025-07-10,39.74
2747,24315,2025-09-12,47.74
2747,24314,2025-09-23,36.64
2747,24313,2025-10-14,59.81
2747,24312,2026-01-17,49.25
2748,24344,2024-11-03,141.24
2748,24343,2024-11-21,106.46
2748,24342,2024-12-06,133.91
2748,24341,2024-12-24,100.74
2748,24340,2025-01-07,100.65
2748,24339,2025-02-15,125.81
2748,24338,2025-02-17,119.34
2748,24337,2025-04-25,112.15
2748,24336,2025-05-21,128.11
2748,24335,2025-05-22,107.83
2748,24334,2025-06-21,138.96
2748,24333,2025-06-29,129.03
2748,24332,2025-09-20,103.04
2748,24331,2025-10-22,121.2
2748,24330,2025-10-23,81.53
2748,24329,2025-11-07,135.42
2748,24328,2025-11-30,113.94
2748,24327,2026-01-19,153.03
2748,24326,2026-03-14,122.51
2749,24347,2024-06-17,44.23
2749,24346,2025-05-27,55.24
2749,24345,2025-10-01,37.03
2750,24382,2024-11-01,150.68
2750,24381,2024-11-11,179.83
2750,24380,2024-11-14,194.09
2750,24379,2024-11-26,190.96
2750,24378,2024-12-03,172.72
2750,24377,2025-01-06,145.05
2750,24376,2025-01-12,176.47
2750,24375,2025-01-28,147.4
2750,24374,2025-02-02,151.99
2750,24373,2025-02-03,170.73
2750,24372,2025-02-08,165.84
2750,24371,2025-02-17,169.28
2750,24370,2025-02-28,221.07
2750,24369,2025-03-24,171.47
2750,24368,2025-04-15,145.49
2750,24367,2025-04-21,165.35
2750,24366,2025-05-03,208.72
2750,24365,2025-05-19,165.71
2750,24364,2025-05-20,166.97
2750,24363,2025-06-11,216.27
2750,24362,2025-07-03,206.52
2750,24361,2025-07-11,146.68
2750,24360,2025-07-17,171.76
2750,24359,2025-07-21,183.57
2750,24358,2025-07-26,186.12
2750,24357,2025-08-08,174.25
2750,24356,2025-08-26,208.04
2750,24355,2025-09-10,219.23
2750,24354,2025-09-18,178.22
2750,24353,2025-10-18,170.07
2750,24352,2025-10-29,183.32
2750,24351,2025-11-30,159.9
2750,24350,2026-01-02,183.63
2750,24349,2026-01-22,200.05
2750,24348,2026-02-18,234.74
2751,24398,2024-12-08,120.93
2751,24397,2025-01-20,123.97
2751,24396,2025-03-13,142.58
2751,24395,2025-05-14,124.51
2751,24394,2025-05-15,152.95
2751,24393,2025-06-14,163.39
2751,24392,2025-06-15,141.42
2751,24391,2025-07-26,123.18
2751,24390,2025-09-08,163.35
2751,24389,2025-10-31,125.78
2751,24388,2025-11-13,121.44
2751,24387,2025-11-20,116.45
2751,24386,2025-12-09,107.31
2751,24385,2026-02-17,134.33
2751,24384,2026-02-23,128.02
2751,24383,2026-03-03,141.4
2752,24401,2024-08-17,42.8
2752,24400,2024-08-20,34.22
2752,24399,2025-01-14,38.76
2753,24410,2024-05-26,76.22
2753,24409,2024-06-18,73.77
2753,24408,2024-07-13,87.37
2753,24407,2024-12-17,86.63
2753,24406,2025-01-12,78.95
2753,24405,2025-02-01,84.24
2753,24404,2025-05-07,97.3
2753,24403,2025-06-08,98.62
2753,24402,2025-07-01,92.66
2754,24427,2024-10-02,146.64
2754,24426,2024-12-13,148.83
2754,24425,2025-01-06,144.57
2754,24424,2025-04-02,160.45
2754,24423,2025-04-10,153.86
2754,24422,2025-05-09,132.29
2754,24421,2025-06-20,108.67
2754,24420,2025-07-02,148.61
2754,24419,2025-07-25,149.26
2754,24418,2025-07-28,83.62
2754,24417,2025-08-19,117.93
2754,24416,2025-09-22,160.13
2754,24415,2025-10-23,112.46
2754,24414,2025-12-16,136.58
2754,24413,2026-01-07,139.68
2754,24412,2026-01-22,138.97
2754,24411,2026-01-26,121.0
2755,24429,2024-05-23,55.91
2755,24428,2024-10-31,63.33
2756,24439,2024-04-24,51.26
2756,24438,2024-05-07,52.0
2756,24437,2024-05-09,69.86
2756,24436,2024-07-23,47.56
2756,24435,2025-01-09,47.8
2756,24434,2025-01-12,63.24
2756,24433,2025-04-15,62.75
2756,24432,2025-06-03,69.96
2756,24431,2025-06-24,63.96
2756,24430,2025-07-02,67.75
2757,24441,2024-04-09,11.54
2757,24440,2024-12-24,20.09
2758,24444,2024-06-10,59.73
2758,24443,2024-12-24,60.43
2758,24442,2025-03-08,54.59
2759,24453,2024-04-19,90.78
2759,24452,2024-07-22,78.45
2759,24451,2024-08-12,69.97
2759,24450,2024-08-17,74.27
2759,24449,2024-11-08,99.07
2759,24448,2024-11-29,83.02
2759,24447,2024-12-29,76.78
2759,24446,2025-01-20,79.19
2759,24445,2025-02-20,73.04
2760,24459,2024-11-15,62.65
2760,24458,2024-12-26,62.85
2760,24457,2025-06-17,57.85
2760,24456,2025-09-11,63.05
2760,24455,2025-10-05,60.81
2760,24454,2025-12-22,69.54
2761,24467,2024-08-18,64.7
2761,24466,2024-09-15,54.34
2761,24465,2024-09-26,61.22
2761,24464,2025-05-04,60.72
2761,24463,2025-05-14,75.68
2761,24462,2025-08-21,61.62
2761,24461,2025-08-26,50.31
2761,24460,2025-09-13,81.12
2762,24471,2024-06-24,33.07
2762,24470,2024-07-22,36.68
2762,24469,2024-11-05,25.95
2762,24468,2024-12-16,34.48
2763,24480,2024-10-18,102.9
2763,24479,2025-01-18,99.77
2763,24478,2025-04-02,104.0
2763,24477,2025-04-30,111.05
2763,24476,2025-07-12,106.89
2763,24475,2025-08-03,149.2
2763,24474,2025-08-28,97.43
2763,24473,2025-10-08,132.07
2763,24472,2026-01-08,94.2
2764,24482,2024-08-09,45.41
2764,24481,2025-05-02,51.71
2765,24509,2024-09-29,164.99
2765,24508,2024-10-03,177.13
2765,24507,2024-10-26,152.2
2765,24506,2024-10-28,141.25
2765,24505,2025-02-05,173.1
2765,24504,2025-02-26,177.21
2765,24503,2025-02-28,184.0
2765,24502,2025-03-05,119.39
2765,24501,2025-03-10,152.38
2765,24500,2025-04-15,169.84
2765,24499,2025-05-30,151.44
2765,24498,2025-06-09,150.3
2765,24497,2025-09-25,148.66
2765,24496,2025-09-27,165.64
2765,24495,2025-10-01,170.03
2765,24494,2025-10-05,190.68
2765,24493,2025-10-16,171.12
2765,24492,2025-11-10,123.69
2765,24491,2025-11-18,179.79
2765,24490,2025-11-22,170.59
2765,24489,2025-11-30,177.34
2765,24488,2025-12-03,187.08
2765,24487,2025-12-08,186.06
2765,24486,2025-12-24,144.28
2765,24485,2026-02-07,150.54
2765,24484,2026-02-14,147.18
2765,24483,2026-03-09,173.39
2766,24512,2024-05-28,52.83
2766,24511,2024-10-05,53.4
2766,24510,2024-11-21,53.06
2767,24517,2024-09-13,33.36
2767,24516,2024-11-03,38.56
2767,24515,2024-11-20,37.94
2767,24514,2025-03-24,37.86
2767,24513,2025-06-24,33.0
2768,24527,2024-04-24,46.71
2768,24526,2024-04-25,50.34
2768,24525,2024-05-03,48.94
2768,24524,2024-07-04,40.45
2768,24523,2024-08-18,52.09
2768,24522,2024-08-19,53.89
2768,24521,2024-08-27,46.4
2768,24520,2024-10-29,54.07
2768,24519,2025-01-07,58.72
2768,24518,2025-02-12,32.95
2769,24534,2024-07-25,52.67
2769,24533,2024-10-03,56.23
2769,24532,2024-12-04,60.92
2769,24531,2025-01-10,45.42
2769,24530,2025-01-22,53.77
2769,24529,2025-02-03,62.8
2769,24528,2025-04-10,55.66
2770,24535,2024-04-15,71.86
2771,24550,2024-08-26,83.11
2771,24549,2024-11-30,68.56
2771,24548,2024-12-31,71.3
2771,24547,2025-01-23,77.92
2771,24546,2025-02-14,54.36
2771,24545,2025-03-30,60.48
2771,24544,2025-04-22,54.34
2771,24543,2025-05-03,74.75
2771,24542,2025-05-20,73.16
2771,24541,2025-06-04,81.59
2771,24540,2025-09-11,82.13
2771,24539,2025-10-22,73.41
2771,24538,2025-11-09,65.12
2771,24537,2025-12-11,50.34
2771,24536,2026-01-12,75.54
2772,24554,2024-06-29,86.97
2772,24553,2024-07-02,74.03
2772,24552,2024-12-14,84.47
2772,24551,2025-02-02,90.4
2773,24558,2024-05-03,42.6
2773,24557,2024-07-13,35.54
2773,24556,2024-09-09,50.94
2773,24555,2024-09-11,44.0
2774,24589,2024-11-12,164.35
2774,24588,2024-12-24,208.74
2774,24587,2024-12-29,219.55
2774,24586,2025-01-08,180.55
2774,24585,2025-03-07,200.61
2774,24584,2025-03-11,198.74
2774,24583,2025-03-13,90.53
2774,24582,2025-03-20,175.21
2774,24581,2025-04-13,129.55
2774,24580,2025-04-14,190.64
2774,24579,2025-05-09,141.64
2774,24578,2025-05-15,143.07
2774,24577,2025-05-17,150.33
2774,24576,2025-06-02,196.95
2774,24575,2025-06-07,156.95
2774,24574,2025-06-27,158.47
2774,24573,2025-07-25,229.06
2774,24572,2025-08-26,204.43
2774,24571,2025-09-02,183.98
2774,24570,2025-09-19,212.72
2774,24569,2025-10-11,225.22
2774,24568,2025-10-18,160.96
2774,24567,2025-10-28,200.55
2774,24566,2025-11-15,171.63
2774,24565,2025-12-03,216.55
2774,24564,2025-12-17,168.7
2774,24563,2025-12-27,162.43
2774,24562,2026-01-08,181.44
2774,24561,2026-01-24,180.43
2774,24560,2026-02-14,168.64
2774,24559,2026-03-11,166.99
2775,24594,2024-06-05,90.77
2775,24593,2024-08-24,97.87
2775,24592,2024-09-09,106.67
2775,24591,2024-10-14,56.71
2775,24590,2025-09-26,97.92
2776,24598,2024-10-25,23.97
2776,24597,2024-11-08,28.15
2776,24596,2025-03-06,23.02
2776,24595,2025-04-10,21.11
2777,24604,2025-02-28,83.09
2777,24603,2025-06-13,75.81
2777,24602,2025-06-23,83.87
2777,24601,2025-08-11,78.49
2777,24600,2025-09-29,71.79
2777,24599,2026-02-02,78.34
2778,24607,2025-01-10,33.44
2778,24606,2025-04-18,28.61
2778,24605,2025-05-20,42.85
2779,24619,2024-10-27,65.44
2779,24618,2024-12-04,73.78
2779,24617,2024-12-23,97.91
2779,24616,2025-01-29,73.14
2779,24615,2025-03-02,64.4
2779,24614,2025-03-23,72.92
2779,24613,2025-03-24,106.01
2779,24612,2025-03-28,81.99
2779,24611,2025-07-21,108.08
2779,24610,2025-08-22,81.12
2779,24609,2025-12-13,81.9
2779,24608,2025-12-14,86.43
2780,24628,2025-02-09,77.0
2780,24627,2025-05-17,77.42
2780,24626,2025-06-04,65.75
2780,24625,2025-08-15,62.93
2780,24624,2026-01-12,55.57
2780,24623,2026-01-17,52.6
2780,24622,2026-02-11,70.42
2780,24621,2026-02-13,79.05
2780,24620,2026-02-22,69.18
2781,24645,2024-10-10,125.3
2781,24644,2024-11-18,138.92
2781,24643,2024-12-16,126.63
2781,24642,2024-12-26,122.07
2781,24641,2025-01-19,179.25
2781,24640,2025-03-18,142.58
2781,24639,2025-04-11,155.73
2781,24638,2025-06-08,127.99
2781,24637,2025-06-11,117.11
2781,24636,2025-06-16,130.94
2781,24635,2025-07-02,125.14
2781,24634,2025-08-15,117.54
2781,24633,2025-08-16,101.25
2781,24632,2025-10-03,114.65
2781,24631,2025-10-27,108.07
2781,24630,2025-12-09,153.03
2781,24629,2026-02-24,125.74
2782,24654,2024-10-31,54.34
2782,24653,2024-11-04,69.24
2782,24652,2025-01-10,75.29
2782,24651,2025-02-23,62.07
2782,24650,2025-03-09,40.98
2782,24649,2025-06-06,71.76
2782,24648,2025-08-29,62.68
2782,24647,2025-12-02,66.11
2782,24646,2026-01-26,54.56
2783,24657,2024-12-19,54.18
2783,24656,2025-04-20,51.63
2783,24655,2025-10-08,54.5
2784,24660,2024-12-18,52.88
2784,24659,2025-07-10,30.84
2784,24658,2025-09-20,40.22
2785,24671,2024-09-17,108.8
2785,24670,2024-11-29,103.29
2785,24669,2024-12-30,148.45
2785,24668,2025-02-21,139.74
2785,24667,2025-06-07,93.22
2785,24666,2025-08-11,131.17
2785,24665,2025-09-13,90.07
2785,24664,2025-10-11,98.44
2785,24663,2025-12-05,121.19
2785,24662,2025-12-06,114.64
2785,24661,2026-02-10,156.03
2786,24679,2024-04-06,112.01
2786,24678,2024-06-10,105.81
2786,24677,2024-11-25,87.6
2786,24676,2024-12-12,91.57
2786,24675,2025-02-05,131.94
2786,24674,2025-02-08,105.59
2786,24673,2025-02-25,71.12
2786,24672,2025-03-17,101.85
2787,24683,2024-08-14,49.95
2787,24682,2024-12-10,47.72
2787,24681,2024-12-26,51.32
2787,24680,2025-02-22,45.52
2788,24690,2024-06-20,105.25
2788,24689,2025-01-03,82.69
2788,24688,2025-02-12,87.83
2788,24687,2025-05-18,88.35
2788,24686,2025-06-21,86.65
2788,24685,2025-10-16,82.4
2788,24684,2025-11-19,77.3
2789,24693,2024-04-14,34.49
2789,24692,2024-04-15,43.24
2789,24691,2024-05-05,32.24
2790,24700,2024-10-22,80.62
2790,24699,2024-10-30,101.88
2790,24698,2025-02-20,80.34
2790,24697,2025-02-26,95.71
2790,24696,2025-06-18,89.23
2790,24695,2025-08-24,79.3
2790,24694,2025-09-12,97.78
2791,24707,2024-05-28,81.15
2791,24706,2024-09-04,75.85
2791,24705,2024-12-13,75.42
2791,24704,2025-02-13,71.62
2791,24703,2025-05-18,68.64
2791,24702,2025-06-09,65.21
2791,24701,2025-10-04,63.12
2792,24746,2024-10-05,266.98
2792,24745,2024-10-25,209.42
2792,24744,2024-11-09,201.53
2792,24743,2024-12-02,227.16
2792,24742,2024-12-03,141.25
2792,24741,2024-12-15,241.22
2792,24740,2024-12-19,275.68
2792,24739,2025-01-11,223.54
2792,24738,2025-01-16,276.96
2792,24737,2025-01-31,260.26
2792,24736,2025-02-19,234.61
2792,24735,2025-02-24,166.67
2792,24734,2025-02-27,255.9
2792,24733,2025-03-01,259.32
2792,24732,2025-03-13,268.83
2792,24731,2025-04-17,269.33
2792,24730,2025-04-24,207.49
2792,24729,2025-05-09,231.17
2792,24728,2025-06-02,219.31
2792,24727,2025-07-02,229.07
2792,24726,2025-07-05,202.32
2792,24725,2025-08-15,205.89
2792,24724,2025-08-16,266.51
2792,24723,2025-09-18,212.48
2792,24722,2025-09-25,237.21
2792,24721,2025-09-30,278.3
2792,24720,2025-10-10,243.44
2792,24719,2025-10-24,251.13
2792,24718,2025-10-26,213.62
2792,24717,2025-10-28,273.38
2792,24716,2025-10-29,239.81
2792,24715,2025-11-01,308.35
2792,24714,2025-11-05,215.24
2792,24713,2025-12-28,246.49
2792,24712,2026-01-03,153.05
2792,24711,2026-01-11,199.69
2792,24710,2026-01-14,272.51
2792,24709,2026-03-02,223.03
2792,24708,2026-03-26,196.59
2793,24754,2024-05-29,65.13
2793,24753,2024-06-23,82.02
2793,24752,2024-07-23,68.6
2793,24751,2024-08-29,67.44
2793,24750,2024-10-01,60.78
2793,24749,2024-11-30,64.42
2793,24748,2025-02-08,61.69
2793,24747,2025-03-19,92.0
2794,24758,2024-04-18,68.7
2794,24757,2024-07-25,53.23
2794,24756,2024-08-25,47.06
2794,24755,2024-09-05,60.94
2795,24762,2024-10-02,91.2
2795,24761,2024-12-30,89.63
2795,24760,2025-01-06,92.65
2795,24759,2025-01-31,81.05
2796,24769,2024-10-10,39.1
2796,24768,2025-02-20,17.93
2796,24767,2025-06-07,34.61
2796,24766,2025-08-05,30.39
2796,24765,2025-11-13,30.33
2796,24764,2025-12-12,40.47
2796,24763,2026-03-03,23.24
2797,24775,2024-07-06,94.79
2797,24774,2024-08-15,88.23
2797,24773,2024-12-22,95.88
2797,24772,2025-04-05,66.42
2797,24771,2025-07-28,79.71
2797,24770,2025-08-12,82.69
2798,24779,2024-09-16,83.59
2798,24778,2025-09-13,81.94
2798,24777,2025-09-28,73.19
2798,24776,2026-01-06,68.56
2799,24789,2024-04-07,30.76
2799,24788,2024-05-18,26.02
2799,24787,2024-07-18,36.37
2799,24786,2024-10-18,32.08
2799,24785,2024-10-22,28.93
2799,24784,2024-11-15,22.49
2799,24783,2025-01-06,31.37
2799,24782,2025-01-27,32.9
2799,24781,2025-03-02,24.46
2799,24780,2025-04-10,29.33
2800,24799,2024-05-13,54.56
2800,24798,2024-06-09,47.22
2800,24797,2024-06-27,56.18
2800,24796,2024-09-27,40.56
2800,24795,2024-11-24,57.53
2800,24794,2025-01-17,52.68
2800,24793,2025-02-23,63.03
2800,24792,2025-02-27,56.57
2800,24791,2025-04-05,54.4
2800,24790,2025-04-08,49.0
2801,24800,2024-06-16,30.09
2802,24805,2024-08-22,78.37
2802,24804,2024-11-24,92.02
2802,24803,2024-12-20,50.86
2802,24802,2025-01-22,93.45
2802,24801,2025-09-15,62.66
2803,24830,2024-09-27,239.93
2803,24829,2024-10-18,173.18
2803,24828,2024-10-30,185.26
2803,24827,2024-12-08,178.51
2803,24826,2025-02-12,201.6
2803,24825,2025-02-17,209.85
2803,24824,2025-02-24,247.42
2803,24823,2025-03-12,198.05
2803,24822,2025-05-23,192.19
2803,24821,2025-06-11,227.66
2803,24820,2025-06-21,242.92
2803,24819,2025-06-28,147.73
2803,24818,2025-09-06,275.73
2803,24817,2025-09-27,219.6
2803,24816,2025-12-01,201.94
2803,24815,2025-12-07,203.87
2803,24814,2025-12-12,172.69
2803,24813,2025-12-28,162.61
2803,24812,2026-01-05,216.9
2803,24811,2026-01-09,195.52
2803,24810,2026-01-13,256.86
2803,24809,2026-01-16,175.11
2803,24808,2026-02-24,198.56
2803,24807,2026-02-27,185.51
2803,24806,2026-03-10,220.01
2804,24835,2024-11-20,39.32
2804,24834,2024-12-14,43.32
2804,24833,2025-03-28,42.5
2804,24832,2025-12-03,40.37
2804,24831,2026-01-18,40.35
2805,24856,2024-09-24,124.57
2805,24855,2024-10-01,129.51
2805,24854,2024-10-10,109.49
2805,24853,2024-10-30,62.96
2805,24852,2024-12-23,103.56
2805,24851,2025-01-27,93.57
2805,24850,2025-05-22,152.82
2805,24849,2025-05-26,110.44
2805,24848,2025-05-31,108.01
2805,24847,2025-07-01,140.78
2805,24846,2025-09-09,111.76
2805,24845,2025-09-13,128.31
2805,24844,2025-09-26,98.58
2805,24843,2025-10-30,106.31
2805,24842,2025-11-13,117.43
2805,24841,2025-11-19,89.18
2805,24840,2025-11-22,146.98
2805,24839,2025-12-08,114.34
2805,24838,2025-12-22,130.64
2805,24837,2025-12-29,96.4
2805,24836,2026-01-23,123.45
2806,24876,2024-09-17,81.17
2806,24875,2024-10-02,71.41
2806,24874,2024-11-17,78.37
2806,24873,2024-11-26,67.52
2806,24872,2024-12-01,63.08
2806,24871,2024-12-15,84.38
2806,24870,2025-02-07,78.07
2806,24869,2025-03-24,50.03
2806,24868,2025-05-23,78.23
2806,24867,2025-06-06,87.44
2806,24866,2025-06-13,64.33
2806,24865,2025-06-21,88.38
2806,24864,2025-07-14,67.79
2806,24863,2025-08-06,82.59
2806,24862,2025-08-08,74.5
2806,24861,2025-08-10,87.79
2806,24860,2025-08-16,73.84
2806,24859,2025-10-17,77.73
2806,24858,2025-12-31,56.48
2806,24857,2026-02-13,91.4
2807,24879,2025-05-10,35.07
2807,24878,2025-08-30,36.6
2807,24877,2025-10-24,41.02
2808,24884,2024-07-01,96.16
2808,24883,2024-08-19,81.74
2808,24882,2024-08-29,104.62
2808,24881,2025-06-01,60.78
2808,24880,2025-06-22,102.17
2809,24895,2025-03-10,108.19
2809,24894,2025-03-24,93.78
2809,24893,2025-06-01,72.28
2809,24892,2025-08-15,94.57
